Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet
Tozaki_Gakuji;M;32;USA;North_Am;27;Anan_Dai;Shito;41,7;Pool_3;K1_Paris;West_EUR;R;True;K1
Casanova_Guerrero_Cleiver;M;34;VEN;South_Am;22;Gankaku;Shotokan;40;Pool_3;K1_Paris;West_EUR;B;False;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Unsu;Shotokan;39,7;Pool_3;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Shisochin;Shito;41,8;Pool_3;K1_Paris;West_EUR;B;True;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Kanku_Sho;Shotokan;43,1;R1;K1_Paris;West_EUR;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Anan;Shito;43,6;R1;K1_Paris;West_EUR;B;True;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Suparinpei;Shito;42,3;R1;K1_Paris;West_EUR;R;False;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Jitte;Shotokan;43,1;R1;K1_Paris;West_EUR;B;True;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Gojushiho_Sho;Shotokan;43,1;R1;K1_Paris;West_EUR;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Sho;Shotokan;43,9;R1;K1_Paris;West_EUR;B;True;K1
Busato_Mattia;M;31;ITA;Europe;16;Gankaku;Shotokan;42,5;R1;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Papuren;Shito;44,7;R1;K1_Paris;West_EUR;B;True;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Anan_Dai;Shito;43,4;R2;K1_Paris;West_EUR;R;False;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Unsu;Shotokan;43,5;R2;K1_Paris;West_EUR;B;True;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Kanku_Sho;Shotokan;43,5;R2;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Suparinpei;Shito;44,2;R2;K1_Paris;West_EUR;B;True;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Papuren;Shito;43,1;Bronze;K1_Paris;West_EUR;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Anan;Shito;44,2;Bronze;K1_Paris;West_EUR;B;True;K1
Busato_Mattia;M;31;ITA;Europe;16;Gojushiho_Sho;Shotokan;43,3;Bronze;K1_Paris;West_EUR;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Sho;Shotokan;44,9;Bronze;K1_Paris;West_EUR;B;True;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Sochin;Shotokan;43,6;Final;K1_Paris;West_EUR;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Papuren;Shito;45,1;Final;K1_Paris;West_EUR;B;True;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chatanyara_Kushanku;Shito;40,4;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Suparinpei;Shito;38,6;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Tung_Yee_Yin;F;36;HKG;Est_Asia;23;Suparinpei;Shito;38;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Laos_Loo_Claudia;F;26;CAN;North_Am;41;Papuren;Shito;37,3;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Ohan;Shito;40,1;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Tung_Yee_Yin;F;36;HKG;Est_Asia;23;Ohan_Dai;Shito;40,1;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Papuren;Shito;41,8;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Laos_Loo_Claudia;F;26;CAN;North_Am;41;Chatanyara_Kushanku;Shito;37,6;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Suparinpei;Shito;41,5;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Tung_Yee_Yin;F;36;HKG;Est_Asia;23;Papuren;Shito;39;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Donofrio_Terryana;F;27;ITA;Europe;10;Papuren;Shito;39,9;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Laos_Loo_Claudia;F;26;CAN;North_Am;41;Chibana_No_Kushanku;Shito;37,9;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Anan_Dai;Shito;38,6;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Cruz_Ana;F;29;POR;Europe;15;Kururunfa;Shito;39,3;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Jay_Shirley;F;16;GER;Europe;19;Suparinpei;Shito;38,7;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Suparinpei;Shito;40,9;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Cruz_Ana;F;29;POR;Europe;15;Ohan_Dai;Shito;41,2;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Jay_Shirley;F;16;GER;Europe;19;Papuren;Shito;38,9;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Ohan_Dai;Shito;38,5;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Chibana_No_Kushanku;Shito;41;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Tsiakmaki_Athina;F;16;GRE;Europe;24;Papuren;Shito;37,9;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Jay_Shirley;F;16;GER;Europe;19;Chibana_No_Kushanku;Shito;41,3;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Cruz_Ana;F;29;POR;Europe;15;Papuren;Shito;41,3;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Ohuchi_Mirisa;F;22;JPN;Est_Asia;6;Nipaipo;Shito;40,8;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Amato_Carolina;F;23;ITA;Europe;46;Chibana_No_Kushanku;Shito;37,6;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Papuren;Shito;38,2;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Bozan_Dilara;F;27;TUR;Europe;7;Kururunfa;Shito;38,6;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Wong_Sze_Man;F;31;HKG;Est_Asia;25;Papuren;Shito;38,5;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Chatanyara_Kushanku;Shito;38,3;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Anan_Dai;Shito;39,4;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Amato_Carolina;F;23;ITA;Europe;46;Papuren;Shito;37,3;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Wong_Sze_Man;F;31;HKG;Est_Asia;25;Chibana_No_Kushanku;Shito;38,7;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Amato_Carolina;F;23;ITA;Europe;46;Chatanyara_Kushanku;Shito;37,8;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Ohan_Dai;Shito;39,7;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Xenou_Georgia_Archontia;F;26;GRE;Europe;14;Chibana_No_Kushanku;Shito;38,9;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Wong_Sze_Man;F;31;HKG;Est_Asia;25;Suparinpei;Shito;38,7;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Turemen_Damla_Su;F;20;TUR;Europe;60;Unsu;Shotokan;37,6;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chatanyara_Kushanku;Shito;38,1;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Turemen_Damla_Su;F;20;TUR;Europe;60;Gojushiho_Dai;Shotokan;38,3;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Chatanyara_Kushanku;Shito;39,5;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chibana_No_Kushanku;Shito;38,7;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Kururunfa;Shito;39,3;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Miskova_Veronika;F;31;CZE;Europe;28;Papuren;Shito;38,7;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Colak_Keyda_Nur;F;22;TUR;Europe;48;Kururunfa;Shito;39,5;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Kururunfa;Shito;41,5;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Casale_Carol;F;25;ITA;Europe;33;Anan_Dai;Shito;40,2;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Colak_Keyda_Nur;F;22;TUR;Europe;48;Chatanyara_Kushanku;Shito;40,2;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Chatanyara_Kushanku;Shito;40,3;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Miskova_Veronika;F;31;CZE;Europe;28;Suparinpei;Shito;38,6;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Casale_Carol;F;25;ITA;Europe;33;Kururunfa;Shito;40,8;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Miskova_Veronika;F;31;CZE;Europe;28;Kururunfa;Shito;39;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Anan;Shito;40,3;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Colak_Keyda_Nur;F;22;TUR;Europe;48;Anan_Dai;Shito;41,1;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Casale_Carol;F;25;ITA;Europe;33;Papuren;Shito;42;Pool_3;K1_Antalya;West_ASIA;B;True;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Gojushiho_Sho;Shito;39,2;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Papuren;Shito;40,2;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Chatanyara_Kushanku;Shito;39,2;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Chibana_No_Kushanku;Shito;41;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Suparinpei;Shito;41,2;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Kishimoto_No_Kushanku;Shito;39,7;Pool_2;K1_Antalya;West_ASIA;B;False;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Unsu;Shito;38,5;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Suparinpei;Shito;41,5;Pool_2;K1_Antalya;West_ASIA;B;True;K1
EnNesry_Aya;F;24;MAR;North_Africa;8;Gankaku;Shito;39,3;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Afsaneh_Mahsa;F;36;IRI;M_O;26;Unsu;Shito;39,1;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Lo_Sum_Man;F;22;HKG;Est_Asia;36;Chibana_No_Kushanku;Shito;40,4;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Nipaipo;Shito;42,5;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Dai;Shotokan;39,5;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Sadeghi_Dastak_Fatemeh;F;24;IRI;M_O;55;Papuren;Shito;39,1;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Alforte_Sakura;F;21;PHI;Est_Asia;18;Paiku;Shito;39,7;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Juettner_Jasmin;F;31;GER;Europe;28;Gojushiho_Dai;Shotokan;38,5;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Sadeghi_Dastak_Fatemeh;F;24;IRI;M_O;55;Anan_Dai;Shito;39,7;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Alforte_Sakura;F;21;PHI;Est_Asia;18;Anan_Dai;Shito;40,8;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gojushiho_Sho;Shito;39,6;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Juettner_Jasmin;F;31;GER;Europe;28;Suparinpei;Shotokan;38,6;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Taily_Helvetia;F;25;FRA;Europe;21;Gankaku;Shotokan;39,5;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Alforte_Sakura;F;21;PHI;Est_Asia;18;Ohan;Shito;40,9;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Sadeghi_Dastak_Fatemeh;F;24;IRI;M_O;55;Suparinpei;Shito;39,9;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Juettner_Jasmin;F;31;GER;Europe;28;Sansai;Shotokan;39,5;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Mishima_Kiri;F;23;JPN;Est_Asia;3;Chatanyara_Kushanku;Shito;41,4;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Papuren;Shito;40;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Mishima_Kiri;F;23;JPN;Est_Asia;3;Suparinpei;Shito;41,4;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Suparinpei;Shito;41,8;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Putri_Aprilia_Krisda;F;25;INA;Est_Asia;34;Suparinpei;Shito;38,9;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Tomari_Bassai;Shito;41,4;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Oyadomari_No_Passai;Shito;42,3;R1;K1_Antalya;West_ASIA;R;True;K1
Cruz_Ana;F;29;POR;Europe;15;Anan;Shito;41,1;R1;K1_Antalya;West_ASIA;B;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Papuren;Shito;40,6;R1;K1_Antalya;West_ASIA;R;True;K1
Kokumai_Sakura;F;31;USA;North_Am;5;Papuren;Shito;40;R1;K1_Antalya;West_ASIA;B;False;K1
Shimizu_Natsuki;F;26;JPN;Est_Asia;17;Suparinpei;Shito;41,6;R1;K1_Antalya;West_ASIA;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Chatanyara_Kushanku;Shito;43;R1;K1_Antalya;West_ASIA;B;True;K1
Alforte_Sakura;F;21;PHI;Est_Asia;18;Anan;Shito;39,3;R1;K1_Antalya;West_ASIA;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chibana_No_Kushanku;Shito;41,4;R1;K1_Antalya;West_ASIA;B;True;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Chibana_No_Kushanku;Shito;42,2;R2;K1_Antalya;West_ASIA;R;True;K1
Bozan_Dilara;F;27;TUR;Europe;7;Chatanyara_Kushanku;Shito;41,4;R2;K1_Antalya;West_ASIA;B;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Papuren;Shito;42,8;R2;K1_Antalya;West_ASIA;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Papuren;Shito;44;R2;K1_Antalya;West_ASIA;B;True;K1
Cruz_Ana;F;29;POR;Europe;15;Suparinpei;Shito;40,7;Bronze;K1_Antalya;West_ASIA;R;False;K1
Bozan_Dilara;F;27;TUR;Europe;7;Papuren;Shito;41,7;Bronze;K1_Antalya;West_ASIA;B;True;K1
Alforte_Sakura;F;21;PHI;Est_Asia;18;Ohan_Dai;Shito;41,4;Bronze;K1_Antalya;West_ASIA;R;False;K1
Ono_Maho;F;25;JPN;Est_Asia;4;Chatanyara_Kushanku;Shito;42,7;Bronze;K1_Antalya;West_ASIA;B;True;K1
Azuma_Saeko;F;23;JPN;Est_Asia;9;Papuren;Shito;43,2;Final;K1_Antalya;West_ASIA;R;False;K1
Lau_Mo_Sheung_Grace;F;32;HKG;Est_Asia;1;Chatanyara_Kushanku;Shito;43,4;Final;K1_Antalya;West_ASIA;B;True;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Gojushiho_Sho;Shotokan;40,9;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Bardos_Adam;M;19;HUN;Europe;46;Papuren;Shito;39;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Unsu;Shotokan;42;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Sochin;Shotokan;42,9;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Bardos_Adam;M;19;HUN;Europe;46;Ohan_Dai;Shito;40,3;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Sochin;Shotokan;41,7;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Unsu;Shotokan;41,1;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Unsu;Shotokan;41,2;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Almosawi_Sayed_Salman;M;29;KUW;M_O;36;Kanku_Sho;Shotokan;41,6;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Ozdemir_Enes;M;22;TUR;Europe;17;Gojushiho_Sho;Shotokan;42,8;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Bardos_Adam;M;19;HUN;Europe;46;Suparinpei;Shito;40,7;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Enpi;Shotokan;40,2;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Ujihara_Yuki;M;23;SUI;Europe;38;Seipai;Shito;39,8;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan;Shito;42,3;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Ujihara_Yuki;M;23;SUI;Europe;38;Suparinpei;Shito;40,8;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Sho;Shotokan;42,5;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Ohan_Dai;Shito;42,4;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Sofuoglu_Ali;M;29;TUR;Europe;3;Gojushiho_Dai;Shotokan;42,3;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Almosawi_Sayed_Mohammed;M;29;KUW;M_O;25;Gojushiho_Dai;Shotokan;40,4;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Hrcka_Roman;M;20;SVK;Europe;29;Papuren;Shito;39,6;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Unsu;Shotokan;40,2;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Ikeda_Ryusei;M;25;JPN;Est_Asia;7;Ohan;Shito;41,7;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Hrcka_Roman;M;20;SVK;Europe;29;Ohan_Dai;Shito;39,6;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Gojushiho_Sho;Shotokan;40,1;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Almosawi_Sayed_Mohammed;M;29;KUW;M_O;25;Gojushiho_Sho;Shotokan;40,7;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Ikeda_Ryusei;M;25;JPN;Europe;7;Anan_Dai;Shito;41,4;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Almosawi_Sayed_Mohammed;M;29;KUW;M_O;25;Unsu;Shotokan;40,6;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Duran_Kutluhan;M;23;TUR;Europe;56;Kanku_Sho;Shotokan;40,2;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Hrcka_Roman;M;20;SVK;Europe;29;Ohan;Shito;39,9;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Ikeda_Ryusei;M;25;JPN;Est_Asia;7;Anan;Shito;41,8;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Kaynar_Furkan;M;18;TUR;Europe;81;Gojushiho_Sho;Shotokan;40,4;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Gruitia_Matthew;M;17;CAN;North_Am;200;Anan_Dai;Shito;38,5;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Kaynar_Furkan;M;18;TUR;Europe;81;Unsu;Shotokan;40,4;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Kururunfa;Shito;41,6;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Gruitia_Matthew;M;17;CAN;North_Am;200;Kururunfa;Shito;39,2;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Torres_Gutierrez_Ariel;M;26;USA;North_Am;2;Ohan;Shito;41,4;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Harrison_James;M;21;ENG;Europe;34;Ohan_Dai;Shito;38,5;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Gojushiho_Sho;Shotokan;39,8;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Shisochin;Shito;41,9;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Diop_Omar;M;25;SEN;Africa;57;Kanku_Sho;Shotokan;37,6;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Unsu;Shotokan;40,5;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Anan_Dai;Shito;42,4;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Harrison_James;M;21;ENG;Europe;34;Papuren;Shito;39,6;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Diop_Omar;M;25;SEN;Africa;57;Gojushiho_Sho;Shotokan;37,2;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Harrison_James;M;21;ENG;Europe;34;Kururunfa;Shito;39,6;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Kikuchi_Ryonosuke;M;24;JPN;Est_Asia;12;Ohan_Dai;Shito;42,1;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Hussain_Mohammad;M;27;KUW;M_O;19;Gojushiho_Dai;Shotokan;40,9;Pool_3;K1_Antalya;West_ASIA;R;True;K1
Diop_Omar;M;25;SEN;Africa;57;Unsu;Shotokan;37,5;Pool_3;K1_Antalya;West_ASIA;B;False;K1
Iodice_Alessandro;M;31;ITA;Europe;24;Gojushiho_Sho;Shotokan;41;Pool_1;K1_Antalya;West_ASIA;R;True;K1
Comanescu_Petru;M;20;ROU;Europe;45;Unsu;Shotokan;40;Pool_1;K1_Antalya;West_ASIA;B;False;K1
Iodice_Alessandro;M;31;ITA;Europe;24;Unsu;Shotokan;41,4;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Sochin;Shotokan;42,8;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Comanescu_Petru;M;20;ROU;Europe;45;Sansai;Shotokan;38,2;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Moto_Kazumasa;M;28;JPN;Est_Asia;4;Gojushiho_Dai;Shotokan;42;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Papuren;Shito;38,9;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Chibana_No_Kushanku;Shito;39,9;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Nagy_Botond;M;29;HUN;Europe;23;Ohan_Dai;Shito;39,7;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Sho;Shotokan;41,2;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan;Shito;40;Pool_2;K1_Antalya;West_ASIA;R;True;K1
Nagy_Botond;M;29;HUN;Europe;23;Anan_Dai;Shito;39,4;Pool_2;K1_Antalya;West_ASIA;B;False;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Ohan_Dai;Shito;38,8;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Unsu;Shotokan;41;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Kimura_Dyun;M;34;BRA;South_Am;33;Anan_Dai;Shito;38,2;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Nagy_Botond;M;29;HUN;Europe;23;Paiku;Shito;39,5;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Hung_Ho_Wai_Howard;M;31;HKG;Est_Asia;21;Ohan_Dai;Shito;39,7;Pool_3;K1_Antalya;West_ASIA;R;False;K1
Ghinami_Alessio;M;21;ITA;Europe;9;Gojushiho_Dai;Shotokan;41,2;Pool_3;K1_Antalya;West_ASIA;B;True;K1
Heydarov_Roman;M;25;AZE;Europe;54;Gojushiho_Sho;Shotokan;38,6;Pool_1;K1_Antalya;West_ASIA;R;False;K1
Gallo_Gianluca;M;27;ITA;Europe;57;Gojushiho_Sho;Shotokan;39,8;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Heydarov_Roman;M;25;AZE;Europe;54;Sochin;Shotokan;38,8;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Shisochin;Shito;40,9;Pool_1;K1_Antalya;West_ASIA;B;True;K1
Gallo_Gianluca;M;27;ITA;Europe;57;Gojushiho_Dai;Shotokan;39,9;Pool_2;K1_Antalya;West_ASIA;R;False;K1
Nishiyama_Kakeru;M;28;JPN;Est_Asia;1;Kururunfa;Shito;41,9;Pool_2;K1_Antalya;West_ASIA;B;True;K1
Moto_Ryuji;M;26;JPN;Est_Asia;10;Jitte;Shotokan;40,8;R1;K1_Antalya;West_ASIA;R;False;K1
Abe_Sakichi;M;21;JPN;Est_Asia;8;Anan_Dai;Shito;44;R1;K1_Antalya;West_ASIA;B;True;K1
